"BF_ID";"SCHICHT_NR";"HOR_NR";"OTIEF";"UTIEF";"SW_HORIZ";"HORIZ";"BOART";"GROBBOD_F";"GROBBOD_K";"HUMUS";"KALK";"KOHLE";"SUBSTRART";"PH";"LD";"GEFUEGE";"SV";"STRAT";"STRAT_JUENGST_PRAEG";"STRAT_URSP";"GEOGEN";"HERK";"LAGE"
3357;1;3;2,50;4,50;;"aM2";"Slu";"G";2;"h3";"c0";;"fo-(k)sl(Lfo)";;"Ld2";"sub";;"qh";"qh";;"fo";"Lfo";
3357;2;4;4,50;8,50;"II";"aGo-M";"Sl3";"G";2;"h3";"c0";;"fo-(k)ls(Sfo)";;"Ld2";"sub";;"qh";"qh";;"fo";"Sfo";
3357;2;5;8,50;10,00;;"aGo";"Sl3";"G";3;"h2";"c0";;"fo-(k)ls(Sfo)";;"Ld3";"sub";;"qh";"qh";;"fo";"Sfo";
3357;3;6;10,00;12,00;"III";"aGro";"Slu";"G";2;"h1";"c0";;"fo-(k)sl(Lfo)";;"Ld3";"koh";;"qh";"qh";;"fo";"Lfo";
3357;3;7;12,00;15,00;;"aGr";"Slu";"G";2;"h1";"c0";;"fo-(k)sl(Lfo)";;"Ld3";"koh";;"qh";"qh";;"fo";"Lfo";
3357;4;8;15,00;20,00;"IV";"aGr";"Sl3";"G";2;"h0";"c0";;"f-(k)ls(Sf)";;"Ld3";"ein";;"qp,qh";"qp,qh";;"f";"Sf";
3360;1;1;0,00;1,00;;"eAh";"Uls";"G";2;"h4";"c4";;"fo-(k)clu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3360;1;2;1,00;2,50;;"eAh";"Uls";"G";2;"h2";"c4";;"fo-(k)clu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3360;1;3;2,50;5,00;;"elCv";"Us";"G";2;"h0";"c4";;"fo-(k)csu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3360;2;4;5,00;20,00;"II";"elCv";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3361;1;1;0,00;1,00;;"eAh";"Slu";;1;"h4";"c4";;"fo-csl(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3361;1;2;1,00;2,00;;"eAh";"Su4";;1;"h2";"c4";;"fo-cus(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3361;1;3;2,00;5,00;;"elCv";"Us";;1;"h0";"c4";;"fo-csu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3361;2;4;5,00;8,00;"II";"eGo";"Su2";"G";3;"h0";"c4";;"fo-(k)cls(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3361;2;5;8,00;10,00;;"eGo";"Ss";"G";4;"h0";"c4";;"fo-kcss(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3361;2;6;10,00;20,00;;"eGr";"Ss";"G";4;"h0";"c4";;"fo-kcss(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3362;1;1;0,00;3,00;;"eAp";"Uls";;1;"h3";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3362;1;2;3,00;7,00;;"elCv";"Uls";;1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3362;2;3;7,00;20,00;"II";"elCv";"Su2";"G";4;"h0";"c4";;"fo-kcls(Sf)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sf";
3363;1;1;0,00;3,00;;"eAp";"Ls2";"G";1;"h3";"c4";;"fo-cll(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3363;1;2;3,00;7,00;;"elCv";"Uls";"G";1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3363;2;3;7,00;10,00;"II";"eGo";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3363;2;4;10,00;20,00;;"eGr";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3364;1;1;0,00;3,00;;"eAp";"Uls";;1;"h3";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3364;1;2;3,00;12,00;;"elCv";"Uls";;1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3364;2;3;12,00;20,00;"II";"elCv";"Sl2";"G";3;"h0";"c4";;"fo-(k)cls(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3365;1;1;0,00;1,50;;"eAh";"Ut3";;1;"h3";"c4";;"fo-clu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3365;1;2;1,50;6,00;;"elCv";"Ut3";;1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3365;1;3;6,00;15,00;;"eGo";"Uls";"G";1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3365;2;4;15,00;20,00;"II";"eGr";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3366;1;1;0,00;3,00;;"eAp";"Lu";;1;"h3";"c4";;"fo-ctu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3366;1;2;3,00;8,00;;"eM1";"Ls2";;1;"h2";"c4";;"fo-cll(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3366;1;3;8,00;12,00;;"eM2";"Slu";;1;"h0";"c4";;"fo-csl(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3366;2;4;12,00;15,00;"II";"eGo";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3366;2;5;15,00;20,00;;"eGr";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3367;1;1;0,00;1,50;;"eAh";"Lu";;1;"h4";"c4";;"fo-ctu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3367;1;2;1,50;3,00;;"eGo-M";"Lu";;1;"h2";"c4";;"fo-ctu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3367;1;3;3,00;8,00;;"eGo";"Ls2";;1;"h0";"c4";;"fo-cll(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3367;2;4;8,00;15,00;"II";"eGor";"Su2";"G";3;"h0";"c4";;"fo-(k)cls(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3367;3;5;15,00;20,00;"III";"eGr";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3371;1;1;0,00;1,50;;"eAh";"Uls";;1;"h3";"c4";;"fo-clu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3371;1;2;1,50;5,00;;"elCv";"Uls";;1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3371;2;3;5,00;8,00;"II";"eGo";"Su2";"G";2;"h0";"c4";;"fo-(k)cls(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3371;3;4;8,00;20,00;"III";"eGr";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3372;1;1;0,00;1,00;;"eAh";"Uls";;1;"h4";"c4";;"fo-clu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3372;1;2;1,00;2,00;;"eAh";"Uls";;1;"h2";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3372;1;3;2,00;5,00;;"elCv1";"Uls";;1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3372;1;4;5,00;7,00;;"elCv2";"Su3";"G";2;"h0";"c4";;"fo-(k)cus(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3372;2;5;7,00;10,00;"II";"elCv";"Ss";"G";4;"h0";"c4";;"fo-kcss(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3372;2;6;10,00;20,00;;"eGo";"Ss";"G";4;"h0";"c4";;"fo-kcss(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3373;1;1;0,00;1,20;;"eAh";"Ut3";;1;"h4";"c4";;"fo-clu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3373;1;2;1,20;2,00;;"Ah-eGo";"Ut3";;1;"h2";"c4";;"fo-clu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3373;1;3;2,00;6,00;;"eGro";"Uls";;1;"h0";"c4";;"fo-clu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3373;1;4;6,00;10,00;;"eGr";"Sl2";"G";3;"h0";"c4";;"fo-(k)cls(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3373;2;5;10,00;20,00;"II";"eGr";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3374;1;1;0,00;3,00;;"Ap";"Lu";"G";2;"h3";"c2";;"fo-(k)(c)tu(Lfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Lfo";
3374;1;2;3,00;6,00;;"Bv-lCv";"Ls3";"G";2;"h1";"c2";;"fo-(k)(c)ll(Lfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Lfo";
3374;2;3;6,00;8,00;"II";"elCv";"Sl3";"G";4;"h0";"c4";;"fo-kcls(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3374;2;4;8,00;20,00;;"elCv";"Ss";"G";4;"h0";"c4";;"fo-kcss(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3375;1;1;0,00;3,00;;"Ap";"Lu";"G";2;"h3";"c0";;"fo-(k)tu(Lfo)";"s1";"Ld3";;;"qh";"qh";;"fo";"Lfo";
3375;1;2;3,00;6,00;;"Bv";"Ls3";"G";2;"h0";"c0";;"fo-(k)ll(Lfo)";"s1";"Ld3";;;"qh";"qh";;"fo";"Lfo";
3375;2;3;6,00;20,00;"II";"elCv";"Ss";"G";5;"h0";"c4";;"fo-cssk(Gfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3376;1;1;0,00;1,50;;"Ah";"Sl3";;1;"h3";"c0";;"fo-ls(Sfo)";"s2";"Ld2";;;"qh";"qh";;"fo";"Sfo";
3376;1;2;1,50;3,00;;"M1";"Su2";"G";2;"h1";"c0";;"fo-(k)ls(Sfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3376;1;3;3,00;8,00;;"M2";"Su2";"G";2;"h0";"c0";;"fo-(k)ls(Sfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3376;1;4;8,00;12,00;;"ilCv";"Ss";"G";3;"h0";"c0";;"fo-(k)ss(Sfo)";"s3";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3376;2;5;12,00;15,00;"II";"Go";"Ss";"G";6;"h0";"c0";;"fo-k(Gfo)";"s3";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3376;2;6;15,00;20,00;;"Gr";"Ss";"G";6;"h0";"c0";;"fo-k(Gfo)";"s3";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3377;1;1;0,00;3,00;;"Ap";"Ut4";;1;"h3";"c0";;"fo-tu(Ufo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3377;1;2;3,00;6,00;;"M1";"Lu";;1;"h2";"c0";;"fo-tu(Ufo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3377;1;3;6,00;10,00;;"M2";"Lu";;1;"h1";"c0";;"fo-tu(Ufo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3377;1;4;10,00;14,00;;"M3";"Tu3";;1;"h1";"c0";;"fo-ut(Ufo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3377;1;5;14,00;18,00;;"Go";"Ut2";"G";2;"h0";"c0";;"fo-(k)lu(Ufo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3377;2;6;18,00;20,00;"II";"Go";"Ss";"G";5;"h0";"c0";;"fo-ssk(Gfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3378;1;1;0,00;1,50;;"Ah";"Lu";;1;"h4";"c0";;"fo-tu(Ufo)";"s2";"Ld2";;;"qh";"qh";;"fo";"Ufo";
3378;1;2;1,50;3,50;;"Go";"Lu";;1;"h2";"c0";;"fo-tu(Ufo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3378;2;3;3,50;8,00;"II";"Gor";"Tu3";;1;"h0";"c0";;"fo-ut(Tfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Tfo";
3378;2;4;8,00;12,00;;"Gr";"Tl";;1;"h1";"c0";;"fo-lt(Tfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Tfo";
3378;3;5;12,00;14,00;"III";"Gr";"Sl3";"G";4;"h0";"c0";;"fo-kls(Gfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3378;3;6;14,00;20,00;;"Gr";"Ss";"G";5;"h0";"c0";;"fo-ssk(Gfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3379;1;1;0,00;1,50;;"Ah";"Lu";;1;"h4";"c0";;"fo-tu(Ufo)";"s3";"Ld2";;;"qh";"qh";;"fo";"Ufo";
3379;1;2;1,50;3,00;;"Sw";"Lu";;1;"h2";"c0";;"fo-tu(Ufo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3379;2;3;3,00;7,00;"II";"Sd-Gro";"Tl";;1;"h1";"c0";;"fo-lt(Tfo)";"s2";"Ld4";;;"qh";"qh";;"fo";"Tfo";
3379;3;4;7,00;20,00;"III";"Gr";"Lu";;1;"h0";"c0";;"fo-tu(Ufo)";"s2";"Ld4";;;"qh";"qh";;"fo";"Ufo";
3380;1;1;0,00;1,20;;"Ah";"Ls3";"G";3;"h4";"c0";;"fo-(k)ll(Lfo)";"s4";"Ld2";;;"qh";"qh";;"fo";"Lfo";
3380;1;2;1,20;5,00;;"Go";"Ls3";"G";4;"h1";"c0";;"fo-kll(Lfo)";"s4";"Ld3";;;"qh";"qh";;"fo";"Lfo";
3380;2;3;5,00;8,00;"II";"Gr1";"Sl2";"G";5;"h0";"c0";;"fo-lsk(Gfo)";"s4";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3380;2;4;8,00;20,00;;"Gr2";"Ss";"G";5;"h0";"c0";;"fo-ssk(Gfo)";"s5";"Ld3";;;"qh";"qh";;"fo";"Gfo";
3383;1;1;0,00;1,50;;"Ah";"Lu";;1;"h4";"c0";;"fo-tu(Ufo)";"s3";"Ld2";;;"qh";"qh";;"fo";"Ufo";
3383;1;2;1,50;4,00;;"Go";"Lu";;1;"h1";"c0";;"fo-tu(Ufo)";"s3";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3383;1;3;4,00;8,00;;"Gr1";"Tu3";;1;"h0";"c0";;"fo-ut(Ufo)";"s3";"Ld4";;;"qh";"qh";;"fo";"Ufo";
3383;1;4;8,00;20,00;;"Gr2";"Lu";;1;"h0";"c0";;"fo-tu(Ufo)";"s3";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3387;1;1;0,00;1,50;;"Go-Ah";"Lu";;1;"h5";"c1";;"fo-tu(Ufo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Ufo";
3387;1;2;1,50;6,00;;"Gr1";"Lu";;1;"h1";"c1";;"fo-tu(Ufo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3387;2;3;6,00;10,00;"II";"eGr2";"Us";;1;"h0";"c4";;"fo-csu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3387;3;4;10,00;20,00;"III";"eGr3";"Ss";"G";3;"h0";"c4";;"fo-(k)css(Sfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Sfo";
3388;1;1;0,00;0,80;;"Aa";"Lu";;1;"h6";"c0";;"fo-tu(Tfo)";"s2";"Ld2";;;"qh";"qh";;"fo";"Tfo";
3388;1;2;0,80;4,00;;"Gr1";"Tu3";;1;"h2";"c0";;"fo-ut(Tfo)";"s2";"Ld3";;;"qh";"qh";;"fo";"Tfo";
3388;1;3;4,00;10,00;;"Gr2";"Tl";;1;"h1";"c0";;"fo-lt(Tfo)";"s2";"Ld4";;;"qh";"qh";;"fo";"Tfo";
3388;2;4;10,00;20,00;"II";"eGr3";"Tu3";;1;"h0";"c3";;"fo-cut(Mfo)";"a1";"Ld4";;;"qh";"qh";;"fo";"Mfo";
3389;1;1;0,00;1,00;;"Ah";"Lu";;1;"h4";"c2";;"fo-(c)tu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3389;1;2;1,00;3,00;;"Go";"Lu";;1;"h2";"c2";;"fo-(c)tu(Mfo)";"a1";"Ld2";;;"qh";"qh";;"fo";"Mfo";
3389;1;3;3,00;7,00;;"Gr";"Lu";;1;"h1";"c2";;"fo-(c)tu(Mfo)";"a1";"Ld3";;;"qh";"qh";;"fo";"Mfo";
3389;1;4;7,00;20,00;;"eGr";"Tu3";;1;"h0";"c3";;"fo-cut(Mfo)";"a1";"Ld4";;;"qh";"qh";;"fo";"Mfo";
3390;1;1;0,00;1,50;;"Ah";"Lu";;1;"h4";"c0";;"fo-tu(Ufo)";"s3";"Ld2";;;"qh";"qh";;"fo";"Ufo";
3390;1;2;1,50;3,00;;"Sw";"Lu";;1;"h1";"c0";;"fo-tu(Ufo)";"s3";"Ld3";;;"qh";"qh";;"fo";"Ufo";
3390;1;3;3,00;6,00;;"Sd-Go";"Lt2";;1;"h0";"c0";;"fo-ll(Ufo)";"s3";"Ld4";;;"qh";"qh";;"fo";"Ufo";
3390;2;4;6,00;10,00;"II";"Gr1";"Tl";;1;"h1";"c0";;"fo-lt(Tfo)";"s3";"Ld4";;;"qh";"qh";;"fo";"Tfo";
3390;2;5;10,00;20,00;;"Gr2";"Lt3";;1;"h0";"c0";;"fo-ut(Tfo)";"s3";"Ld4";;;"qh";"qh";;"fo";"Tfo";
3391;1;1;0,00;3,00;;"nHw";"Hn";;1;"h7";"c0";;"og-Hn";"s2";;;"SV3";"qh";"qh";;"og";"Hn";
3391;1;2;3,00;7,00;;"nHr1";"Hn";;1;"h7";"c0";;"og-Hn";"s2";;;"SV3";"qh";"qh";;"og";"Hn";
3391;1;3;7,00;20,00;;"nHr2";"Hn";;1;"h7";"c0";;"og-Hn";"s2";;;"SV3";"qh";"qh";;"og";"Hn";
3392;1;1;0,00;3,00;;"Ap";"Lu";"G";1;"h2";"c2";;"ff-(c)tu(Lhf)";"a1";"Ld3";;;"q";"q";;"ff";"Lhf";
3392;1;2;3,00;5,50;;"elCv";"Ut3";"G";1;"h0";"c3";;"ff-clu(Lhf)";"a1";"Ld3";;;"q";"q";;"ff";"Lhf";
3392;2;3;5,50;20,00;"II";"emCn";"Ss";"G";6;"h0";"c4";;"ff-k(Gf)";"a1";"Ld3";;;"q";"q";;"ff";"Gf";
3393;1;1;0,00;3,00;;"Ap";"Ls3";"G";3;"h3";"c0";;"ff-(k)ll(Lhf)";"a1";"Ld3";;;"q";"q";;"ff";"Lhf";
3393;1;2;3,00;7,00;;"Bt";"Lt2";"G";3;"h0";"c0";;"ff-(k)ll(Lhf)";"s1";"Ld3";;;"q";"q";;"ff";"Lhf";
3393;2;3;7,00;20,00;"II";"emCn";"Ss";"G";6;"h0";"c4";;"ff-k(Gf)";"a1";"Ld3";;;"q";"q";;"ff";"Gf";
3394;1;1;0,00;2,50;;"Ap";"Ls3";"O";4;"h3";"c0";;"pky-wll(Lp)";"s3";"Ld3";;;"qp";"qp";;"pky";"Lp";
3394;1;2;2,50;5,00;;"Bv";"Ls3";"O";5;"h0";"c0";;"pky-llw(Lp)";"s4";"Ld3";;;"qp";"qp";;"pky";"Lp";
3394;2;3;5,00;8,00;"II";"Bv";"Sl3";"O";5;"h0";"c0";;"ff-lsw(Sf)";"s4";"Ld3";;;"qp";"qp";;"ff";"Sf";
3394;2;4;8,00;10,00;;"Bv-lCv";"Sl2";"O";5;"h0";"c0";;"ff-lsw(Sf)";"s4";"Ld3";;;"qp";"qp";;"ff";"Sf";
3394;2;5;10,00;20,00;;"ilCv";"Sl2";"O";5;"h0";"c0";;"ff-lsw(Sf)";"s4";"Ld3";;;"qp";"qp";;"ff";"Sf";
3397;1;1;0,00;3,00;;"Ap";"Sl3";"G";1;"h2";"c0";;"ff-ls(St)";"s3";"Ld3";;;"qp";"qp";;"ff";"St";
3397;1;2;3,00;5,50;;"Bv-Al";"Sl3";"G";1;"h1";"c0";;"ff-ls(St)";"s3";"Ld3";;;"qp";"qp";;"ff";"St";
3397;1;3;5,50;12,00;;"Bv+Bbt";"Sl3";"G";2;"h0";"c0";;"ff-(k)ls(St)";"s2";"Ld3";;;"qp";"qp";;"ff";"St";
3397;2;4;12,00;15,00;"II";"elCv";"Ss";"G";2;"h0";"c4";;"ff-(k)css(St)";"a1";"Ld3";;;"qp";"qp";;"ff";"St";
3397;2;5;15,00;20,00;;"eGo";"Ss";"G";3;"h0";"c4";;"ff-(k)css(St)";"a1";"Ld3";;;"qp";"qp";;"ff";"St";
3398;1;1;0,00;3,00;;"Ap";"Sl3";"G";2;"h3";"c0";;"ff-(k)ls(St)";"s3";"Ld3";;;"qp";"qp";;"ff";"St";
3398;1;2;3,00;7,00;;"Bv";"Sl3";"G";3;"h0";"c0";;"ff-(k)ls(St)";"s3";"Ld3";;;"qp";"qp";;"ff";"St";
3398;1;3;7,00;12,00;;"Bv+Bbt";"Sl3";"G";3;"h0";"c0";;"ff-(k)ls(St)";"s3";"Ld3";;;"qp";"qp";;"ff";"St";
3398;2;4;12,00;15,00;"II";"ilCv";"Ss";"G";2;"h0";"c0";;"ff-(k)ss(St)";"s3";"Ld3";;;"q";"q";;"ff";"St";
3398;2;5;15,00;20,00;;"Go";"Ss";"G";3;"h0";"c0";;"ff-(k)ss(St)";"s3";"Ld3";;;"q";"q";;"ff";"St";
3399;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
3399;2;2;0,00;1,00;;"Ah";"Sl2";;1;"h2";"c0";;"ff-ls(St)";"s5";"Ld2";;;"q";"q";;"ff";"St";
3399;2;3;1,00;3,00;;"Al";"Sl2";;1;"h1";"c0";;"ff-ls(St)";"s5";"Ld2";;;"q";"q";;"ff";"St";
3399;2;4;3,00;7,00;;"Bv+Bt";"St2";"G";2;"h0";"c0";;"ff-(k)ls(St)";"s4";"Ld3";;;"q";"q";;"ff";"St";
3399;2;5;7,00;12,00;;"Bv";"Ss";"G";2;"h0";"c0";;"ff-(k)ss(St)";"s3";"Ld3";;;"q";"q";;"ff";"St";
3399;3;6;12,00;15,00;"II";"ilCv";"Ss";"G";2;"h0";"c0";;"ff-(k)ss(St)";"s3";"Ld3";;;"q";"q";;"ff";"St";
3399;3;7;15,00;20,00;;"Go";"Ss";"G";3;"h0";"c0";;"ff-(k)ss(St)";"s3";"Ld3";;;"q";"q";;"ff";"St";
3402;1;1;0,00;3,00;;"Ap";"Slu";"G";3;"h3";"c0";;"ff-(k)sl(Lf)";"s3";"Ld3";;;"q";"q";;"ff";"Lf";
3402;2;2;3,00;7,00;"II";"Bt";"Ts4";"G";5;"h0";"c0";;"ff-tlk(Gf)";"s3";"Ld3";;;"q";"q";;"ff";"Gf";
3402;2;3;7,00;9,00;;"Bv";"Sl4";"G";5;"h0";"c0";;"ff-slk(Gf)";"s2";"Ld3";;;"q";"q";;"ff";"Gf";
3402;3;4;9,00;20,00;"III";"emCn";"Ss";"G";6;"h0";"c4";;"ff-k(Gf)";"a1";"Ld3";;;"q";"q";;"ff";"Gf";
3404;1;1;0,00;3,00;;"Ap";"Ls2";"G";2;"h3";"c0";;"ff-(k)ll(Lhf)";"s3";"Ld3";;;"q";"q";;"ff";"Lhf";
3404;1;2;3,00;4,50;;"Al";"Ls2";"G";2;"h1";"c0";;"ff-(k)ll(Lhf)";"s3";"Ld3";;;"q";"q";;"ff";"Lhf";
3404;1;3;4,50;9,00;;"Bt";"Lt2";"G";3;"h0";"c0";;"ff-(k)ll(Lhf)";"s3";"Ld3";;;"q";"q";;"ff";"Lhf";
3404;1;4;9,00;12,00;;"Btv";"Lt2";"G";3;"h0";"c0";;"ff-(k)ll(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3404;2;5;12,00;20,00;"II";"elCv";"Ss";"G";5;"h0";"c4";;"ff-cssk(Gf)";"a1";"Ld3";;;"q";"q";;"ff";"Gf";
3405;1;1;0,00;3,00;;"Ap";"Uls";"G";2;"h3";"c0";;"ff-(k)lu(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3405;1;2;3,00;4,50;;"Sw-Al";"Uls";"G";2;"h0";"c0";;"ff-(k)lu(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3405;1;3;4,50;10,00;;"Sd-Bt";"Lt3";"G";2;"h0";"c0";;"ff-(k)ut(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3405;2;4;10,00;20,00;"II";"elCv";"Ss";"G";5;"h0";"c4";;"ff-cssk(Gf)";"a1";"Ld3";;;"q";"q";;"ff";"Gf";
3406;1;1;0,00;3,00;;"Ap";"Lu";;1;"h3";"c0";;"a-tu(Los)";"s1";"Ld3";;;"qp";"qp";;"a";"Los";
3406;1;2;3,00;7,50;;"Bt";"Tu3";;1;"h0";"c0";;"a-ut(Los)";"s1";"Ld3";;;"qp";"qp";;"a";"Los";
3406;1;3;7,50;20,00;;"elCv";"Ut2";;1;"h0";"c4";;"a-clu(Los)";"a1";"Ld3";;;"qp";"qp";;"a";"Los";
3407;1;1;0,00;3,00;;"Ap";"Uls";"G";2;"h3";"c0";;"ff-(k)lu(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3407;1;2;3,00;4,50;;"Sw-Al";"Uls";"G";2;"h0";"c0";;"ff-(k)lu(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3407;1;3;4,50;10,00;;"Sd-Bt";"Lt3";"G";2;"h0";"c0";;"ff-(k)ut(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3407;2;4;10,00;20,00;"II";"elCv";"Slu";"G";5;"h0";"c4";;"ff-cslk(Gf)";"a1";"Ld3";;;"q";"q";;"ff";"Gf";
3408;1;1;0,00;3,00;;"Ap";"Uls";"G";2;"h3";"c0";;"ff-(k)lu(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
3408;1;2;3,00;4,50;;"Al";"Uls";"G";2;"h0";"c0";;"ff-(k)lu(Lhf)";"s2";"Ld3";;;"q";"q";;"ff";"Lhf";
