"GEN_ID";"BF_ID";"BOF_NR";"STATUS";"BODTYP";"BO_SUBTYP";"BO_SUBTYP_TXT";"BODSYSTEINH";"BODSYSTEINH_TXT";"SUBSTRSUBTYP";"KULTUR";"HUFORM";"GWS";"VNGRAD";"MHGW";"MGW";"MNGW";"FLANT_SPANNE";"FLANT_MITTELW"
2571;10820;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"kBBn";"kolluviale Normbraunerde";"uz-(k)l(Luk)\fp-kl(Lf)/fp-(k)s";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
2514;10821;2;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"uz-(k)l(Luk)\fp-(k)s(Sf)//fp-l";"F";"MUO";"GWS6";"Vn3";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2514;10822;1;"Leitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"fp-(k)s//c-(z)s";"A";;"GWS6";"Vn3";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
2513;10823;2;"Begleitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"a-s(Sa)/fp-sk(Gf)";"F";"MOA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2513;10824;1;"Leitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"p-s/fp-ks(Sf)//fp-s";"F";"SRO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2513;10825;3;"Begleitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"fp-(k)s\fp-sk(Gf)";"F";"MRR";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
317;10826;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"f-l/f-kel//fg-k(Ggf)";"A";;;"Vn0";;;;"50 bis < 70";60
2181;10827;1;"Leitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"uz-el(Luk)";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2181;10828;2;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"cYKn";"kalkhaltiger Normkolluvisol";"uz-eu(Uuz)//a-eu";"A";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2101;10829;3;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"rGMn";"entwässerter Normanmoorgley";"f-(k)el//f-esk";"A";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
1527;10830;3;"Begleitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-l(Lfo)///fo-s(Sfo)";"F";"MUO";"GWS4";"Vn3";"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
1527;10831;2;"Begleitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-l(Lfo)///fo-s(Sfo)";"G";;"GWS6";"Vn1";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1527;10832;4;"Begleitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-(k)l(Lfo)//fo-(k)s(Sfo)";"G";;"GWS4";"Vn3";"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
1527;10833;1;"Leitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-(k)l(Lfo)/fo-t(Tfo)//fo-u(Ufo)";"G";;"GWS5.1";"Vn1";"8 bis < 13";"13 bis < 16";"16 bis < 20";"30 bis < 50";40
45;10834;3;"Begleitprofil";"GG";"AB-GG";"Vega-Gley";"cAB-GG";"kalkhaltiger Vega-Gley";"fo-et(Tfo)//fo-t(Tfo)";"G";;"GWS3";"Vn3";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
45;10835;1;"Leitprofil";"AB";"ABn";"Normvega";"cABn";"kalkhaltige Normvega";"fo-eu(Mfo)";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
45;10836;2;"Begleitprofil";"AB";"ABn";"Normvega";"cABn";"kalkhaltige Normvega";"fo-el(Lfo)/fo-es(Sfo)";"A";;"GWS5.1";"Vn1";"8 bis < 13";"13 bis < 16";"16 bis < 20";"10 bis < 30";20
528;10837;5;"Begleitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-l(Lfo)//fo-s(Sfo)";"F";"MU";"GWS4";"Vn3";"4 bis < 8";"8 bis < 13";"13 bis < 16";"< 10";5
528;10838;4;"Begleitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-(k)l(Lfo)/fo-t(Tfo)//fo-u(Ufo)";"G";;"GWS4";"Vn1";"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
528;10839;3;"Begleitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-(k)l(Lfo)//fo-(k)s(Sfo)";"G";;"GWS4";"Vn3";"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
36;10840;4;"Begleitprofil";"AZ";"GG-AZ";"Gley-Kalkpaternia";"GG-AZ";"Gley-Kalkpaternia";"fo-eu(Ufo)\fo-es(Sfo)";"A";;"GWS5.1";"Vn1";"8 bis < 13";"13 bis < 16";"16 bis < 20";"10 bis < 30";20
36;10841;3;"Begleitprofil";"AZ";"GG-AZ";"Gley-Kalkpaternia";"GG-AZ";"Gley-Kalkpaternia";"fo-eu(Ufo)/fo-esk(Gfo)";"G";;"GWS3";"Vn1";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
2683;10842;3;"Begleitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"f-eu//f-es";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2683;10843;2;"Begleitprofil";"GG";"RZ-GG";"Pararendzina-Gley";"RZ-GG";"Pararendzina-Gley";"f-et/f-eu";"A";;"GWS3";"Vn2";"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
2683;10844;1;"Leitprofil";"RZ";"GG-RZ";"Gley-Pararendzina";"GG-RZ";"Gley-Pararendzina";"f-el/f-esk";"G";;"GWS3";"Vn2";"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
2630;10845;1;"Leitprofil";"GN";"GNn";"Normnassgley";"cGNn";"kalkhaltiger Normnassgley";"fl-es/fgl-esk";"S";;"GWS1";"Vn6";"< 0";"< 2";"< 4";">= 90";99
2629;10846;1;"Leitprofil";"RZ";"GG-RZ";"Gley-Pararendzina";"GG-RZ";"Gley-Pararendzina";"f-el/f-esk";"G";;"GWS3";"Vn2";"< 4";"4 bis < 8";"8 bis < 13";"50 bis < 70";60
2629;10847;2;"Begleitprofil";"GG";"RZ-GG";"Pararendzina-Gley";"RZ-GG";"Pararendzina-Gley";"f-et/f-eu";"A";;"GWS3";"Vn2";"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
2628;10848;6;"Begleitprofil";"GH";"GHn";"Niedermoorgley";"GHn";"Niedermoorgley";"og-Hn\f-t/f-(k)et(Tf)";"G";;"GWS1";"Vn6";"< 0";"< 2";"< 4";"< 10";5
2628;10849;7;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn//f-el";"G";;"GWS1";"Vn4";"< 0";"< 2";"< 4";"10 bis < 30";20
2628;10850;5;"Begleitprofil";"GN";"GNn";"Normnassgley";"GNn";"Normnassgley";"f-(n)t/f-(z)et";"G";;"GWS1";"Vn3";"< 0";"< 2";"< 4";"< 10";5
2627;10851;1;"Leitprofil";"AZ";"AZn";"Normkalkpaternia";"AZn";"Normkalkpaternia";"fo-(k)el(Lfo)\fo-k";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2627;10852;2;"Begleitprofil";"AZ";"AZn";"Normkalkpaternia";"AZn";"Normkalkpaternia";"fo-(k)el(Lfo)\fo-esk";"F";"MUT";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2627;10853;3;"Begleitprofil";"AO";"AOn";"Normrambla";"AOn";"Normrambla";"fo-es(Sfo)/fo-(k)eu//fo-esk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2626;10854;3;"Begleitprofil";"AZ";"AZn";"Normkalkpaternia";"AZn";"Normkalkpaternia";"fo-eu(Ufo)//fo-k";"F";"MUO";"GWS5.2";"Vn0";"13 bis < 16";"16 bis < 20";">= 20";"10 bis < 30";20
2626;10855;2;"Begleitprofil";"AZ";"AZn";"Normkalkpaternia";"AZn";"Normkalkpaternia";"fo-el(Lfo)/fo-es//fo-k";"F";"MUT";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2626;10856;1;"Leitprofil";"AO";"AOn";"Normrambla";"AOn";"Normrambla";"fo-es(Sfo)/fo-(k)eu//fo-esk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2174;10857;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-l(Lf)\f-(k)s(Sf)";"S";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"50 bis < 70";60
2174;10858;2;"Begleitprofil";"BB";"GG-BB";"Gley-Braunerde";"GG-BB";"Gley-Braunerde";"f-s(Sf)/f-(k)s(Sf)";"A";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2174;10859;3;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-(k)u(Uf)/f-(z)l(Lf)";"G";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2563;10860;4;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"cYKn";"kalkhaltiger Normkolluvisol";"uk-et(Lo)//uk-t(Lol)";"A";;"GWS5.2";"Vn1";"13 bis < 16";"16 bis < 20";">= 20";"< 10";5
2563;10861;3;"Begleitprofil";"YK";"GG-YKc";"Gley-Kalkkolluvisol";"GG-YKc";"Gley-Kalkkolluvisol";"uk-et(Tuk)//f-et(Tf)";"A";;"GWS3";"Vn4";"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
2563;10862;1;"Leitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"uk-et(Tuk)\f-et(Tf)";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
2563;10863;2;"Begleitprofil";"GG";"GGn";"Normgley";"cGGn";"kalkhaltiger Normgley";"uk-et(Tuk)\f-et(Tf)";"A";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
2562;10864;1;"Leitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-(z)l(Lfo)/fo-(z)l";"G";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
2562;10865;3;"Begleitprofil";"GG";"AB-GG";"Vega-Gley";"eAB-GG";"erodierter Vega-Gley";"fo-el(Lfo)//fo-t";"A";;"GWS4";"Vn3";"4 bis < 8";"8 bis < 13";"13 bis < 16";"30 bis < 50";40
2562;10866;2;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-t(Tfo)";"G";;"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
50;10867;4;"Begleitprofil";"AZ";"GG-AZ";"Gley-Kalkpaternia";"GG-AZ";"Gley-Kalkpaternia";"fo-eu(Ufo)";"A";;"GWS4";"Vn2";"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
47;10868;2;"Begleitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-t(Tfo)/fo-eu";"A";;"GWS5";"Vn3";"8 bis < 16";"13 bis < 20";">= 16";"10 bis < 30";20
47;10869;7;"Begleitprofil";"GG";"GGa";"Auengley";"cGGa";"kalkhaltiger Auengley";"fo-eu(Ufo)";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
2670;10870;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-(z)s(^sk)//c-zes(^sk)";"F";"MUO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2670;10871;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"p-(z)l(Lflp)/c-u(^u)";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2669;10872;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-sz(^ik)/n-^ik";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2669;10873;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"u-(z)l(Lhg)//c-z(^rra)";"F";"MRA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2669;10874;4;"Begleitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"u-nl(^ik)/c-sn(^ik)";"F";"MUO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2669;10875;2;"Begleitprofil";"BB";"PP-BB";"Podsol-Braunerde";"PP-BB";"Podsol-Braunerde";"u-zl(^ik)/c-lz(^ik)//n-^ik";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2668;10876;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-sz(^ik)/n-^ik";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2668;10877;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-zl(^ik)/n-^ik";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2668;10879;3;"Begleitprofil";"RZ";"BB-RZ";"Braunerde-Pararendzina";"BB-RZ";"Braunerde-Pararendzina";"u-zl(^ik)/n-^ik";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2667;10880;1;"Leitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"u-(z)l(^ik)\n-^ik";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2667;10881;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-zl(^ik)/n-^ik";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2667;10882;2;"Begleitprofil";"RZ";"BB-RZ";"Braunerde-Pararendzina";"BB-RZ";"Braunerde-Pararendzina";"u-nel(^mkk)/n-^mkk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2666;10883;1;"Leitprofil";"F";"F";"Fels";"F";"Fels";"n-^ik";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2666;10884;4;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"u-(z)l(^mkk)\n-^mkk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
2666;10885;2;"Begleitprofil";"FF";"FFn";"Normfelshumusboden";"FFn";"Normfelshumusboden";"og-O\n-^ik";"S";"TA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2666;10886;3;"Begleitprofil";"OL";"OLn";"Normlockersyrosem";"OLn";"Normlockersyrosem";"u-z(Xhg)";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2665;10887;1;"Leitprofil";"GM";"GMg";"Hanganmoorgley";"GMg";"Hanganmoorgley";"u-t(Lhg)/u-(k)l(Lhg)";"F";"GMO";"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
2665;10888;2;"Begleitprofil";"GH";"GHn";"Niedermoorgley";"GHn";"Niedermoorgley";"og-Hn\u-(z)et(Mhg)";"G";;"GWS1";"Vn6";"< 0";"< 2";"< 4";"10 bis < 30";20
2665;10889;3;"Begleitprofil";"GG";"GGg";"Hanggley";"GGg";"Hanggley";"u-(z)s(^s)";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2665;10890;4;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn//f-el(Mf)";"G";;"GWS1";"Vn4";"< 0";"< 2";"< 4";"10 bis < 30";20
2664;10891;4;"Begleitprofil";"GG";"GGg";"Hanggley";"GGg";"Hanggley";"u-(z)s(Ar)";"G";;"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
2664;10892;5;"Begleitprofil";"SH";"GGg-SH";"Hanggley-Haftpseudogley";"GGg-SH";"Hanggley-Haftpseudogley";"u-(z)t(Lhg)//n-^mkk";"F";"MOM";"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
2664;10893;2;"Begleitprofil";"GM";"GMg";"Hanganmoorgley";"GMg";"Hanganmoorgley";"u-t(Lhg)/u-(k)l(Lhg)";"F";"GMO";"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2664;10894;3;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"u-t(Lhg)";"F";;"GWS2";"Vn6";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2664;10895;1;"Leitprofil";"GG";"GGg";"Hanggley";"GGg";"Hanggley";"u-(k)l(Lhg)/u-(k)el(Mhg)";"F";"MOM";"GWS2";"Vn4";"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
2663;10896;3;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"u-t(^mk)/c-z(^to)";"F";"MOF";"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2663;10897;2;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"u-(n)t(Lhg)/u-etz(^mkk)";"G";"MUT";"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2663;10898;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(z)t(Tflp)//c-l(^s)";"F";"MOM";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
2672;10899;3;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"u-t(^mk, ^to)/c-z(^to)";"F";"MOF";"GWS2";"Vn5";"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
2672;10900;1;"Leitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"u-(z)t(Lhg,^ra)/c-z(^ik)//n-^ik";"F";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
2672;10901;2;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"u-(z)t(Lhg)\u-(z)t(Lhg,^k, ^t)";"G";;"GWS6";"Vn3";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2671;10902;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-zl(^ik,Ua)/n-^ik";"F";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
2671;10903;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"sBBn";"pseudovergleyte Normbraunerde";"u-(z)l(^to,^i)";"F";"MR";"GWS6";"Vn2";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
2662;10904;3;"Begleitprofil";"RN";"RNn";"Normranker";"pRNn";"podsoliger Normranker";"n-^s";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
2662;10905;2;"Begleitprofil";"FF";"FFn";"Normfelshumusboden";"FFn";"Normfelshumusboden";"og-O\n-^s";"F";"TA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
2662;10906;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"u-s(^s)/c-(z)l(^s)";"F";"MOA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
2662;10907;4;"Begleitprofil";"RN";"RNn";"Normranker";"RNn";"Normranker";"c-l(^s)\n-^s";"S";"MU";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"< 10";5
1480;10908;1;"Leitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"u-(z)el(Mhg)";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
1479;10909;1;"Leitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"u-ek(Ghg)";"F";"ROR";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
1478;10910;2;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"uz-esn(Xhg)";"F";"MOA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1478;10911;3;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"uz-z(Grhg)";"F";"TA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1478;10912;1;"Leitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"uz-esn(Xhg)";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1478;10913;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"uz-(k)u(Uuz)";"G";;"GWS6";"Vn1";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1477;10914;2;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"u-esn(Xhg)";"F";"ROR";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1477;10915;1;"Leitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"u-k(Gta)";"F";"ROR";"GWS6";;"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
1475;10916;1;"Leitprofil";"OL";"OLn";"Normlockersyrosem";"OLn";"Normlockersyrosem";"u-z(Xhg)";"S";"MRA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
1665;10917;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn/HN";"Normgley über Niedermoor";"u-t(Tta)/og-Hn";"G";;"GWS3";"Vn4";"< 4";"4 bis < 8";"8 bis < 13";">= 90";99
1664;10918;1;"Leitprofil";"BB";"BBh";"Humusbraunerde";"BBh";"Humusbraunerde";"uz-(k)l(Luz)/uz-kl(Luz)";"G";;"GWS6";"Vn1";"16 bis < 20";">= 20";">= 20";">= 90";99
1663;10919;3;"Begleitprofil";"SH";"SHn";"Normhaftpseudogley";"SHn";"Normhaftpseudogley";"c-(z)t(^mk)";"G";;"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"< 10";5
1663;10920;2;"Begleitprofil";"SH";"BB-SH";"Braunerde-Haftpseudogley";"BB-SH";"Braunerde-Haftpseudogley";"u-(n)t(^k)/c-et(^mk)";"F";"MUO";"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1663;10921;4;"Begleitprofil";"SH";"BB-SH";"Braunerde-Haftpseudogley";"BB-SH";"Braunerde-Haftpseudogley";"u-t(Lr)//u-(z)t(^k,^d)";"S";;"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"< 10";5
1663;10922;1;"Leitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"c-t(^mk)/n-^mkk";"F";"GMO";"GWS6";"Vn5";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1663;10923;5;"Begleitprofil";"SH";"SHn";"Normhaftpseudogley";"SHn";"Normhaftpseudogley";"c-t(^mk)/n-^mkk";"G";;"GWS6";"Vn4";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1662;10924;2;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"u-(z)t(Tuz)";"G";;"GWS6";"Vn2";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1662;10926;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"uz-(k)u(Uuz)";"G";;"GWS6";"Vn1";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
1661;10927;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-u(^to,Ua)\c-lz(^to)/c-uz(^to)";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1661;10928;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"sBBn";"pseudovergleyte Normbraunerde";"u-(z)u(^mk,Ua)/n-^mk";"G";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1661;10929;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-t(^mkk)\c-et(^mkk)";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1660;10930;1;"Leitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"p-zl(^ik,Ua)/c-zu(^ik)";"G";"GMO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"50 bis < 70";60
1660;10931;2;"Begleitprofil";"BB";"PP-BB";"Podsol-Braunerde";"PP-BB";"Podsol-Braunerde";"u-zl(^ik)/c-lz(^ik)//n-^ik";"F";"MO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"30 bis < 50";40
1659;10932;1;"Leitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"u-zl(^ra)//c-sz(^ra)";"F";"MRA";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";">= 90";99
1658;10933;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"u-zl(^ra)/c-z(^ra)";"S";;"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"70 bis < 90";80
1658;10934;2;"Begleitprofil";"BB";"PP-BB";"Podsol-Braunerde";"PP-BB";"Podsol-Braunerde";"p-zl(^ra)//c-sz(^ra)";"F";"MR";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1657;10935;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn/CF";"Normbraunerde über Terra fusca";"p-t(Tr,Ua)/c-n(Tr)";"F";"MUO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
1657;10936;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn/CF";"Normbraunerde über Terra fusca";"u-t(Ua,Tr)\c-t(Tr)/c-euz(^d)";"F";"MUO";"GWS6";"Vn0";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
